,iteration,loss,train_time,params,status
20,21,-0.989304835271896,8.118931531906128,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 5.521808830412232, 'gpu_id': 0, 'learning_rate': 0.021411725719174074, 'max_delta_step': 8.0, 'max_depth': 14, 'min_child_weight': 8.0, 'n_estimators': 800, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.2270848583044965, 'reg_lambda': 0.8912168163116048, 'subsample': 0.6000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
21,22,-0.9893240728671088,7.084357500076294,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 2.5185382824819422, 'gpu_id': 0, 'learning_rate': 0.02599620965551446, 'max_delta_step': 8.0, 'max_depth': 14, 'min_child_weight': 4.0, 'n_estimators': 750, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.061007035131283194, 'reg_lambda': 0.7354388980481197, 'subsample': 0.1, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
22,23,-0.9901350069509162,10.102885007858276,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 1.0897887799364754, 'gpu_id': 0, 'learning_rate': 0.06828978736005135, 'max_delta_step': 7.0, 'max_depth': 14, 'min_child_weight': 1.0, 'n_estimators': 1000, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.02118856574148892, 'reg_lambda': 0.8428948557686353, 'subsample': 0.6000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
23,24,-0.989715420650162,17.523383140563965,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 7.579452498942605, 'gpu_id': 0, 'learning_rate': 0.04413817639338896, 'max_delta_step': 7.0, 'max_depth': 18, 'min_child_weight': 8.0, 'n_estimators': 650, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.11351405233556194, 'reg_lambda': 0.9932028698209572, 'subsample': 0.2, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
24,25,-0.9896934975696012,10.419604063034058,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 2.6285472999425328, 'gpu_id': 0, 'learning_rate': 0.024920932184228615, 'max_delta_step': 7.0, 'max_depth': 15, 'min_child_weight': 2.0, 'n_estimators': 850, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.5221109044474631, 'reg_lambda': 0.8042999972836353, 'subsample': 0.5, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
25,26,-0.9901186265174818,28.08920931816101,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 4.188199171694441, 'gpu_id': 0, 'learning_rate': 0.04744132633064306, 'max_delta_step': 5.0, 'max_depth': 18, 'min_child_weight': 7.0, 'n_estimators': 1000, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.1324306193508532, 'reg_lambda': 0.6811429880557544, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
26,27,-0.989290512918731,6.1920325756073,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 5.545749151789486, 'gpu_id': 0, 'learning_rate': 0.06566485009537569, 'max_delta_step': 8.0, 'max_depth': 12, 'min_child_weight': 4.0, 'n_estimators': 750, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.8780275131973764, 'reg_lambda': 0.4840031886592904, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
27,28,-0.9897294363760278,7.744339227676392,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 6.533879426960859, 'gpu_id': 0, 'learning_rate': 0.06678696210769097, 'max_delta_step': 7.0, 'max_depth': 13, 'min_child_weight': 3.0, 'n_estimators': 900, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.36571646350875897, 'reg_lambda': 0.005282363076049512, 'subsample': 0.30000000000000004, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
28,29,-0.9897439799456422,8.693988561630249,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.6000000000000001, 'eval_metric': 'auc', 'gamma': 2.165238393633854, 'gpu_id': 0, 'learning_rate': 0.04342510838966843, 'max_delta_step': 5.0, 'max_depth': 16, 'min_child_weight': 4.0, 'n_estimators': 650, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.2262626040039487, 'reg_lambda': 0.5239305690892617, 'subsample': 0.30000000000000004, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
29,30,-0.989308507205768,2.4000537395477295,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 3.132378299838601, 'gpu_id': 0, 'learning_rate': 0.025454434044676448, 'max_delta_step': 4.0, 'max_depth': 17, 'min_child_weight': 2.0, 'n_estimators': 100, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.5685336374150726, 'reg_lambda': 0.7996459527182884, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
30,31,-0.9905764318813045,11.450032234191895,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 1.1142613872805773, 'gpu_id': 0, 'learning_rate': 0.03396402306930069, 'max_delta_step': 0.0, 'max_depth': 15, 'min_child_weight': 7.0, 'n_estimators': 900, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.48068769004650486, 'reg_lambda': 0.9598176959282574, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
31,32,-0.9905764318813045,9.595174074172974,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 1.0050276220938268, 'gpu_id': 0, 'learning_rate': 0.02980122039138096, 'max_delta_step': 0.0, 'max_depth': 10, 'min_child_weight': 8.0, 'n_estimators': 950, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.47266369262633606, 'reg_lambda': 0.9378215687453321, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
32,33,-0.9905764318813045,11.187989473342896,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 1.0338130246881667, 'gpu_id': 0, 'learning_rate': 0.01649986119849673, 'max_delta_step': 0.0, 'max_depth': 10, 'min_child_weight': 8.0, 'n_estimators': 1000, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.48693972771586425, 'reg_lambda': 0.8639742852279376, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
33,34,-0.989715420650162,9.343518733978271,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 3.18571660710915, 'gpu_id': 0, 'learning_rate': 0.015771733883024476, 'max_delta_step': 0.0, 'max_depth': 9, 'min_child_weight': 7.0, 'n_estimators': 950, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.637502655394528, 'reg_lambda': 0.8178509510782275, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
34,35,-0.9897226299721299,9.300078392028809,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.6000000000000001, 'eval_metric': 'auc', 'gamma': 1.0830542864506465, 'gpu_id': 0, 'learning_rate': 0.028766462594259534, 'max_delta_step': 1.0, 'max_depth': 12, 'min_child_weight': 8.0, 'n_estimators': 950, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.30585577560464217, 'reg_lambda': 0.9919140686116262, 'subsample': 0.7000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
35,36,-0.9897436359763312,8.602728605270386,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 4.034375682724339, 'gpu_id': 0, 'learning_rate': 0.020379156579811195, 'max_delta_step': 1.0, 'max_depth': 9, 'min_child_weight': 8.0, 'n_estimators': 1000, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.45224078528513556, 'reg_lambda': 0.8767775009146765, 'subsample': 1.0, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
36,37,-0.9893299738091466,9.676326036453247,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.5, 'eval_metric': 'auc', 'gamma': 2.0636838880289265, 'gpu_id': 0, 'learning_rate': 0.015078093885569223, 'max_delta_step': 0.0, 'max_depth': 10, 'min_child_weight': 8.0, 'n_estimators': 950, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.5209934045870088, 'reg_lambda': 0.3657907580523887, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
37,38,-0.9901350069509162,8.033313035964966,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 1.3866374212292256, 'gpu_id': 0, 'learning_rate': 0.03583366600016072, 'max_delta_step': 1.0, 'max_depth': 11, 'min_child_weight': 7.0, 'n_estimators': 900, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.6774205473700756, 'reg_lambda': 0.9719446508996153, 'subsample': 0.6000000000000001, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
38,39,-0.9884855612018325,1.4850759506225586,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.9, 'eval_metric': 'auc', 'gamma': 2.934524689607081, 'gpu_id': 0, 'learning_rate': 0.018837027218171577, 'max_delta_step': 0.0, 'max_depth': 13, 'min_child_weight': 7.0, 'n_estimators': 100, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.5813004761730994, 'reg_lambda': 0.7660774459440264, 'subsample': 0.8, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
39,40,-0.9901525707078614,8.698954105377197,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 1.3359944194116982, 'gpu_id': 0, 'learning_rate': 0.02313795928402454, 'max_delta_step': 3.0, 'max_depth': 15, 'min_child_weight': 7.0, 'n_estimators': 600, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.1984574445948905, 'reg_lambda': 0.9440766757424947, 'subsample': 0.9, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
40,41,-0.9897436359763312,8.58730435371399,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 1.0, 'eval_metric': 'auc', 'gamma': 3.6492032312837166, 'gpu_id': 0, 'learning_rate': 0.012139878828253608, 'max_delta_step': 1.0, 'max_depth': 9, 'min_child_weight': 8.0, 'n_estimators': 800, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.3212715940971983, 'reg_lambda': 0.8538004593013292, 'subsample': 1.0, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
41,42,-0.989715420650162,7.772311210632324,"{'clf_params': {'booster': 'gbtree', 'colsample_bytree': 0.8, 'eval_metric': 'auc', 'gamma': 2.275038726392637, 'gpu_id': 0, 'learning_rate': 0.028906874927720757, 'max_delta_step': 0.0, 'max_depth': 13, 'min_child_weight': 5.0, 'n_estimators': 750, 'num_class': 14, 'objective': 'multi:softmax', 'reg_alpha': 0.8989652397625425, 'reg_lambda': 0.057052883049059144, 'subsample': 0.8, 'tree_method': 'gpu_hist'}, 'fit_params': {}, 'loss_func': <function <lambda> at 0x0000025E028A6550>}",ok
