,loss,categorical_accuracy,val_loss,val_categorical_accuracy,lr
0,0.001519474433735013,0.7764757871627808,0.2965982258319855,0.9033034443855286,1e-04
1,0.0005269332905299962,0.914059579372406,0.21772174537181854,0.9303618669509888,1e-04
2,0.0003295662463642657,0.940881609916687,0.1979699581861496,0.9360889792442322,1e-04
3,0.00023628040798939764,0.9570627808570862,0.17201407253742218,0.9481241703033447,1e-04
4,0.00018409448966849595,0.9658788442611694,0.17535415291786194,0.9492031931877136,1e-04
5,0.00014365276729222387,0.9738594889640808,0.1746951937675476,0.9499502182006836,1e-04
6,0.00013530506112147123,0.9756842851638794,0.15897181630134583,0.9572542905807495,1e-04
7,0.00011118721158709377,0.9803231954574585,0.16781124472618103,0.9575033187866211,1e-04
8,9.713815234135836e-05,0.9820160269737244,0.16292105615139008,0.9560922980308533,1e-04
9,9.23915213206783e-05,0.9844344258308411,0.1856754571199417,0.9525232315063477,1e-04
10,7.070937135722488e-05,0.9870067238807678,0.1512174755334854,0.9632304310798645,1e-04
11,7.590390305267647e-05,0.9875343441963196,0.17414221167564392,0.9566733241081238,1e-04
12,7.229889888549224e-05,0.987468421459198,0.14699362218379974,0.9628154039382935,1e-04
13,6.617634790018201e-05,0.9889194369316101,0.17738544940948486,0.95858234167099,1e-04
14,6.154074799269438e-05,0.9891172647476196,0.17204120755195618,0.9603253602981567,1e-04
15,5.033403431298211e-05,0.9905683398246765,0.16982807219028473,0.9595783352851868,1e-04
16,4.4437019823817536e-05,0.9914477467536926,0.17661213874816895,0.9602423906326294,1e-04
17,5.058496753918007e-05,0.9912718534469604,0.15635231137275696,0.9652224183082581,1e-04
18,3.0182038244674914e-05,0.9952511787414551,0.14111541211605072,0.9692894816398621,3.1622774e-05
19,1.699717904557474e-05,0.9964163899421692,0.13881120085716248,0.9694555401802063,3.1622774e-05
20,1.3185675925342366e-05,0.9975156784057617,0.13952088356018066,0.9702025055885315,3.1622774e-05
21,1.2506124221545178e-05,0.9973177909851074,0.14370061457157135,0.9693725109100342,3.1622774e-05
22,1.221540333062876e-05,0.9978893995285034,0.15114520490169525,0.9692894816398621,3.1622774e-05
23,1.11755416583037e-05,0.9976035952568054,0.15037041902542114,0.970368504524231,3.1622774e-05
24,8.895683095033746e-06,0.9983510971069336,0.14755770564079285,0.9701195359230042,3.1622774e-05
25,6.237434263312025e-06,0.998856782913208,0.14500315487384796,0.9706175327301025,9.999999e-06
26,7.753913450869732e-06,0.9986808896064758,0.1426803320646286,0.9716965556144714,9.999999e-06
27,6.165224021970062e-06,0.9987468123435974,0.13971221446990967,0.9727755784988403,9.999999e-06
28,4.574889771902235e-06,0.9992964863777161,0.1410023421049118,0.9730245471000671,9.999999e-06
29,4.673830517276656e-06,0.9991865158081055,0.14341650903224945,0.9731075763702393,9.999999e-06
30,5.697228971257573e-06,0.9991205930709839,0.1411917805671692,0.9737715721130371,3.1622774e-06
31,5.937582500337157e-06,0.9990106821060181,0.13900770246982574,0.9737715721130371,3.1622774e-06
32,4.8996921577781904e-06,0.9992524981498718,0.14038243889808655,0.9732735753059387,3.1622774e-06
33,4.376976903586183e-06,0.999142587184906,0.14078183472156525,0.9733565449714661,3.1622774e-06
34,4.015749709651573e-06,0.9993624091148376,0.14057305455207825,0.9731905460357666,3.1622774e-06
35,3.982976522820536e-06,0.9992964863777161,0.14038248360157013,0.9736055731773376,9.999999e-07
36,4.011697456007823e-06,0.999274492263794,0.13948416709899902,0.9736886024475098,9.999999e-07
37,4.153620466240682e-06,0.9992964863777161,0.14053316414356232,0.9733565449714661,9.999999e-07
38,5.377279649110278e-06,0.9991865158081055,0.140055850148201,0.9736886024475098,9.999999e-07
39,4.3303998609189875e-06,0.999428391456604,0.14026938378810883,0.9733565449714661,9.999999e-07
40,3.525043439367437e-06,0.9991865158081055,0.1394949108362198,0.9736886024475098,3.1622773e-07
41,3.5721736821869854e-06,0.9990985989570618,0.14028999209403992,0.9734395742416382,3.1622773e-07
42,3.91043158742832e-06,0.999428391456604,0.13918446004390717,0.9739375710487366,3.1622773e-07
43,3.995678525825497e-06,0.9992085099220276,0.13981576263904572,0.9733565449714661,3.1622773e-07
44,4.8173619688896e-06,0.9993404150009155,0.13983678817749023,0.9737715721130371,3.1622773e-07
45,3.836921223410172e-06,0.9993624091148376,0.140213280916214,0.9734395742416382,9.999999e-08
