,loss,categorical_accuracy,val_loss,val_categorical_accuracy,lr
0,0.0015801457921043038,0.7703335881233215,0.2649177312850952,0.912765622138977,1e-04
1,0.0005362728261388838,0.9094966650009155,0.2082783579826355,0.9305278658866882,1e-04
2,0.0003230665752198547,0.940653920173645,0.16198597848415375,0.9475431442260742,1e-04
3,0.00023290669196285307,0.9571890234947205,0.1710248440504074,0.9445551037788391,1e-04
4,0.0001806744112400338,0.9662041664123535,0.1501496136188507,0.9556772708892822,1e-04
5,0.0001546863786643371,0.9725587368011475,0.18814317882061005,0.9467131495475769,1e-04
6,0.000124811427667737,0.9762967228889465,0.2172643095254898,0.9447211027145386,1e-04
7,0.00010029040277004242,0.9816838502883911,0.1568555384874344,0.9579183459281921,1e-04
8,8.750220149522647e-05,0.9841245412826538,0.1543886363506317,0.9604913592338562,1e-04
9,8.982745202956721e-05,0.983552873134613,0.15608930587768555,0.9615703821182251,1e-04
10,4.6925764763727784e-05,0.9909408688545227,0.12221787124872208,0.9694555401802063,3.1622774e-05
11,3.219568316126242e-05,0.9941511750221252,0.12299198657274246,0.9699535369873047,3.1622774e-05
12,2.831530582625419e-05,0.9948767423629761,0.11864031851291656,0.9711155295372009,3.1622774e-05
13,2.4343878976651467e-05,0.9948767423629761,0.11774863302707672,0.9716965556144714,3.1622774e-05
14,2.5321702196379192e-05,0.9952065944671631,0.13811896741390228,0.9676294922828674,3.1622774e-05
15,1.986491224670317e-05,0.9961081147193909,0.1281711757183075,0.9706175327301025,3.1622774e-05
16,2.0847810446866788e-05,0.9960861206054688,0.1278296411037445,0.9706175327301025,3.1622774e-05
17,1.6532734662177972e-05,0.9968116879463196,0.12639416754245758,0.971198558807373,3.1622774e-05
18,2.1017433027736843e-05,0.9960641264915466,0.13411709666252136,0.9704515337944031,3.1622774e-05
19,1.400044948240975e-05,0.9972734451293945,0.1281198263168335,0.9713645577430725,9.999999e-06
20,9.676516128820367e-06,0.9979550838470459,0.1293269693851471,0.9727755784988403,9.999999e-06
21,8.990430615085643e-06,0.9981309771537781,0.12689542770385742,0.9731905460357666,9.999999e-06
22,9.138228051597252e-06,0.9982409477233887,0.12725873291492462,0.9725265502929688,9.999999e-06
23,9.644223609939218e-06,0.9982849359512329,0.1293552666902542,0.9712815284729004,9.999999e-06
24,8.542481737094931e-06,0.9984608292579651,0.12912552058696747,0.9716135263442993,3.1622774e-06
25,7.985608135641087e-06,0.9984608292579651,0.12647590041160583,0.9728585481643677,3.1622774e-06
26,7.021816145424964e-06,0.9987906217575073,0.12531110644340515,0.9725265502929688,3.1622774e-06
27,5.909613264520885e-06,0.99892258644104,0.12626148760318756,0.971530556678772,3.1622774e-06
28,6.5849135353346355e-06,0.9989885687828064,0.12606173753738403,0.9720285534858704,3.1622774e-06
29,7.939367606013548e-06,0.9982629418373108,0.12569789588451385,0.9721115827560425,9.999999e-07
30,7.55145083530806e-06,0.9986147284507751,0.12498443573713303,0.9730245471000671,9.999999e-07
31,7.323237241507741e-06,0.9987246990203857,0.12486731261014938,0.9723605513572693,9.999999e-07
32,6.6343754951958545e-06,0.9988785982131958,0.1247440055012703,0.9725265502929688,9.999999e-07
33,8.259455171355512e-06,0.998438835144043,0.12388407438993454,0.9727755784988403,9.999999e-07
34,6.9900156631774735e-06,0.9989665746688843,0.12446537613868713,0.9722775816917419,3.1622773e-07
35,7.639266186743043e-06,0.9985048174858093,0.1239219456911087,0.9728585481643677,3.1622773e-07
36,6.478920113295317e-06,0.9988346099853516,0.12407536059617996,0.9731075763702393,3.1622773e-07
37,5.78608251089463e-06,0.9992084503173828,0.12372051179409027,0.9729415774345398,3.1622773e-07
38,7.267186902026879e-06,0.9988126158714294,0.12392895668745041,0.9729415774345398,3.1622773e-07
39,7.2148659455706365e-06,0.9988566040992737,0.12366940826177597,0.9731905460357666,9.999999e-08
40,6.796429261157755e-06,0.9988566040992737,0.12407979369163513,0.9730245471000671,9.999999e-08
41,5.767631137132412e-06,0.9990324974060059,0.1247556060552597,0.9731905460357666,9.999999e-08
42,7.299491244339151e-06,0.9988346099853516,0.1247389167547226,0.9727755784988403,9.999999e-08
43,7.832834853616077e-06,0.9987906217575073,0.12381691485643387,0.9727755784988403,9.999999e-08
44,7.424343039019732e-06,0.9987027049064636,0.12319421768188477,0.9729415774345398,5e-08
45,6.134581781225279e-06,0.9990324974060059,0.12386883050203323,0.9729415774345398,5e-08
46,5.663547199219465e-06,0.9988566040992737,0.12393613159656525,0.9728585481643677,5e-08
47,5.926120138610713e-06,0.9989665746688843,0.123387910425663,0.9729415774345398,5e-08
