,loss,categorical_accuracy,val_loss,val_categorical_accuracy,lr
0,0.0016110606957226992,0.7657651901245117,0.28305456042289734,0.9084495306015015,1e-04
1,0.0005265197833068669,0.9129067659378052,0.19523249566555023,0.9376659989356995,1e-04
2,0.0003180762578267604,0.9445910453796387,0.1800343543291092,0.941982090473175,1e-04
3,0.00022531027207151055,0.9576737284660339,0.17357473075389862,0.950448215007782,1e-04
4,0.00018822928541339934,0.9667766094207764,0.163466215133667,0.9536852836608887,1e-04
5,0.0001537690550321713,0.9729551672935486,0.1522265374660492,0.9576693177223206,1e-04
6,0.0001428175892215222,0.9755277037620544,0.15091116726398468,0.9591633677482605,1e-04
7,0.00011084846482845023,0.9809586405754089,0.15641175210475922,0.9560922980308533,1e-04
8,9.352510096505284e-05,0.9833113551139832,0.14839601516723633,0.9596613645553589,1e-04
9,8.66853297338821e-05,0.9838830232620239,0.1838051825761795,0.9560922980308533,1e-04
10,7.70619444665499e-05,0.9863676428794861,0.2332557737827301,0.9482071995735168,1e-04
11,6.644002860412002e-05,0.9875329732894897,0.1652878075838089,0.9594123363494873,1e-04
12,8.632837125333026e-05,0.9854221343994141,0.1542307585477829,0.9614043831825256,1e-04
13,8.846430864650756e-05,0.9866095185279846,0.14584003388881683,0.9628154039382935,1e-04
14,6.269500590860844e-05,0.9900175929069519,0.15776489675045013,0.962649405002594,1e-04
15,5.744427107856609e-05,0.9903693795204163,0.16296711564064026,0.9648074507713318,1e-04
16,5.951376078883186e-05,0.9902374744415283,0.14384135603904724,0.9697045087814331,1e-04
17,5.4353775340132415e-05,0.9919964671134949,0.18007910251617432,0.9610723853111267,1e-04
18,5.6922865041997284e-05,0.9906112551689148,0.1858251988887787,0.9617363810539246,1e-04
19,4.496585825108923e-05,0.9921943545341492,0.17987613379955292,0.9643094539642334,1e-04
20,4.601635373546742e-05,0.9924802184104919,0.15057025849819183,0.9677124619483948,1e-04
21,6.260212103370577e-05,0.9910290241241455,0.169209823012352,0.9661354422569275,1e-04
